MCTs01	MCTs03	MCTs04	MCTs05	MCTs06	MCTs07	MCTs08	MCTs09	MCTs10	MCTs11	MCTs12	MCTs13	MCTs14	MCTs15	MCTs16	MCTs18	MCTs19	MCTs20	MCTs21	MCTs22	MCTs23	MCTs24	MCTs25	MCTs26	MCTs27	MCTs28	MCTs29	MCTs31	MCTs32	MCTs33	MCTs34	MCTs35	MCTs36	MCTs37
M00438	1.5	0.645833333333333	1.43333333333333	5.07692307692308	3.46428571428571	0.703125	0.984375	0.765625	0.339285714285714	0	0.28125	4.975	1.453125	1.79545454545455	0.482142857142857	0.161764705882353	0.0666666666666667	0.5625	0.15	0	0.661764705882353	0.15625	0.05	0.661764705882353	0.303571428571429	0	1.25	2.48214285714286	1.92857142857143	0.132352941176471	0.5625	20.8125	4.92647058823529	0.160714285714286
M00439	22162.0666666667	13541.1666666667	15506.6	26070	39293.8571428571	12448.875	13502.875	12518.25	15890.7857142857	13718.125	14978.8125	12065.1	10033.3125	25830	23523.4285714286	2501.88235294118	17828.4666666667	8353.91666666667	11259.6666666667	11474.0666666667	10536.5294117647	5809.9375	13269.8	26732.4705882353	24498.4285714286	43557.4166666667	71169.5	14539.0714285714	18147.7857142857	12454.2352941176	26408.0833333333	36166.6666666667	18726.8823529412	7690.71428571429
M00440	391.533333333333	1250.08333333333	1614.6	170.461538461538	1858.85714285714	649.625	642.5	839.375	788.214285714286	935.3125	925.25	1939.5	1030	323.272727272727	811.785714285714	43.5294117647059	425.933333333333	556.083333333333	170.2	528.333333333333	545.882352941176	258.4375	569.533333333333	1392.35294117647	7463.57142857143	1392.66666666667	1053.83333333333	736.785714285714	2323.92857142857	212.176470588235	512.25	367.416666666667	237.941176470588	22.1428571428571
M00442	0.1333334	1.75	0	0.102564153846154	0	0.083333375	0	1.208333375	1.35714278571429	0.0624999375	0.083333375	1.9333333	8.125	2.18181818181818	0.214285714285714	0.176470411764706	0.2	0.83333325	0.2	0.4666668	0.647058823529412	0	0	0	2.57142857142857	0.111111	2	0.214285714285714	0.214285714285714	0	0.27777775	0.5555555	0.882352941176471	0
M00443	135.1	95.1666666666667	264.6	113.384615384615	76.2142857142857	73.5625	21.5625	114.4375	41.3928571428571	128.53125	99.84375	135.05	166.15625	199.863636363636	340.785714285714	17.8529411764706	130.766666666667	99.875	69.1333333333333	85.3	81.9705882352941	41.71875	9.53333333333333	121.735294117647	56.5714285714286	1269.04166666667	469.5	92.7142857142857	427.75	156.529411764706	440.791666666667	42.75	25.8235294117647	5.28571428571429
M00444	0.5	0.333333333333333	2.03333333333333	4.30769230769231	0.142857142857143	4.15625	0.8125	0.75	0	0	0.375	3	0	0.545454545454545	0.142857142857143	0.352941176470588	0.133333333333333	0.5	0	0	0	0.125	0	0.147058823529412	0.857142857142857	0.5	2.33333333333333	1.25	0	0	0.166666666666667	13.5	0.382352941176471	0
M00445	1.73333333333333	2.25	5	9.19230769230769	4.57142857142857	7.40625	2.40625	1.625	7.5	0.40625	1.03125	13.05	7	4.68181818181818	0.892857142857143	1.5	1.5	2.45833333333333	0.333333333333333	0.166666666666667	2.82352941176471	0.5	0.8	0.676470588235294	4.42857142857143	1.66666666666667	9.16666666666667	1.92857142857143	2.53571428571429	0.117647058823529	0.916666666666667	32.25	6.02941176470588	0.107142857142857
M00446	1.1	0.208333333333333	1.2	5.34615384615385	0.571428571428571	0.5	1.25	1.5	1.92857142857143	0	0.25	3.6	0.9375	1.27272727272727	0.142857142857143	0.117647058823529	0.266666666666667	0.5	0.0666666666666667	0	0.705882352941177	0.25	0	0.147058823529412	1	0.666666666666667	0.583333333333333	1.28571428571429	0.75	0	0.166666666666667	15.3333333333333	2	0
M00447	2.43333333333333	0.375	12.5	8.11538461538461	1.5	7.9375	2.5	2.40625	2.28571428571429	0.96875	1.28125	9.35	0.0625	1.86363636363636	1.07142857142857	1.26470588235294	1.53333333333333	0.25	0.966666666666667	0.5	0.0882352941176471	0.84375	0.2	0.323529411764706	0.642857142857143	2.375	24.8333333333333	0.178571428571429	0.464285714285714	0.0294117647058824	0.75	30.625	4.02941176470588	0.535714285714286
M00448	0.766666666666667	0.25	2.2	0.307692307692308	1	3.0625	0	0.46875	3.14285714285714	0.03125	0.3125	0.75	3.53125	0.590909090909091	1.78571428571429	0	0.133333333333333	2.04166666666667	1.86666666666667	1.7	1.41176470588235	0	0.4	0.352941176470588	0.142857142857143	3.41666666666667	11	0.178571428571429	0.857142857142857	0.941176470588235	1.83333333333333	0.916666666666667	0.529411764705882	0
M00449	3.2	0.166666666666667	2.33333333333333	4.38461538461539	1.71428571428571	0.90625	1.375	0	1.42857142857143	0.125	0.75	3	0.375	0.545454545454545	0.428571428571429	0	1.73333333333333	0.333333333333333	0.133333333333333	0	0.117647058823529	0.125	0.533333333333333	0.470588235294118	0.178571428571429	1.33333333333333	0.666666666666667	1.57142857142857	0	0	0.166666666666667	14.25	3.29411764705882	0
M00450	1.46666666666667	1.75	0.766666666666667	6.61538461538461	1.14285714285714	4.46875	1.625	0.8125	0.607142857142857	0	1.5	3.8	0.1875	0.772727272727273	0.214285714285714	0.558823529411765	0.2	0.291666666666667	0.0666666666666667	0.133333333333333	0.264705882352941	0.15625	0.233333333333333	0.588235294117647	0.964285714285714	2.41666666666667	6.58333333333333	0.428571428571429	3.21428571428571	0.323529411764706	0.291666666666667	17.0416666666667	0.647058823529412	0
M00451	1.06666666666667	0.375	0.733333333333333	6.26923076923077	0.571428571428571	2.5	1.375	0.53125	0.178571428571429	0.21875	0.65625	8.9	0.0625	1.18181818181818	0.178571428571429	0.117647058823529	0.933333333333333	0.0416666666666667	0.0666666666666667	0.0666666666666667	0	0.4375	0	0.117647058823529	0.464285714285714	0.833333333333333	0.75	0.142857142857143	0.0357142857142857	0	0.375	17.7083333333333	0.588235294117647	0
M00452	0.333333333333333	0.0833333333333333	1.96666666666667	4.57692307692308	1.71428571428571	0.5	0.75	1.375	0	0.40625	0.25	3.4	0.40625	1.36363636363636	0.142857142857143	0.676470588235294	0.266666666666667	0.333333333333333	0	0.0333333333333333	0	0.125	1.73333333333333	0.147058823529412	1.67857142857143	1.29166666666667	1	3.28571428571429	0.142857142857143	0.117647058823529	0.5	16.25	0.352941176470588	0
M00453	2.96666666666667	0.291666666666667	9.2	3.38461538461538	5	12.28125	1.3125	1.875	1.35714285714286	0.375	0.65625	3.1	0.1875	1.63636363636364	0.321428571428571	2.02941176470588	1.56666666666667	0.25	0.733333333333333	0.266666666666667	0.147058823529412	0.6875	0.4	0.0588235294117647	0.642857142857143	2.04166666666667	22.6666666666667	1.35714285714286	0.25	0.0294117647058824	0.416666666666667	14.5	2.32352941176471	0.178571428571429
M00454	6324.6	5157.91666666667	5849.53333333333	1467.84615384615	8693	10999.125	2583.875	4515.625	25207.5714285714	9050.25	6814.75	13190	8743.8125	14077.2727272727	3338.5	1528.94117647059	1704.6	37199	7265.46666666667	29396.1333333333	5340.47058823529	6773.5	5364.26666666667	9850	13123.3571428571	28512.1666666667	14724.5	2484.35714285714	13087.7857142857	10604.5882352941	29182.5	5241.16666666667	3112.47058823529	344.5
M00455	0	0.0416666666666667	0.533333333333333	0.153846153846154	0	0.125	0	0	0.142857142857143	0	0	0.25	0.0625	0.0909090909090909	0	0	0	0.0833333333333333	0	0	0.0294117647058824	0	0	0	0.0714285714285714	0	0	0	0.0357142857142857	0	0	0.166666666666667	0.147058823529412	0
M00456	4.26666666666667	0.25	22.6	7.15384615384615	2.42857142857143	7.8125	2.75	4.3125	5	0.625	1.125	3.25	0	2.95454545454545	1.71428571428571	4.76470588235294	1.2	0.833333333333333	3.46666666666667	0.533333333333333	0.352941176470588	1.625	0.866666666666667	0.5	0.571428571428571	6.25	46	0.321428571428571	1	0.117647058823529	0.5	37.9166666666667	8.20588235294118	0.821428571428571
M00457	0.466666666666667	1.54166666666667	1.83333333333333	2.03846153846154	3.57142857142857	1.40625	0.5	1.375	0.678571428571429	0.21875	0.375	3.75	4.8125	2.36363636363636	0	0.647058823529412	0.9	0.541666666666667	0.0666666666666667	0.0666666666666667	0.617647058823529	0.3125	0.6	0	2	0.833333333333333	1.5	1.71428571428571	0.535714285714286	0.176470588235294	0.375	7.04166666666667	1.05882352941176	0
M00458	0.6	0.25	0.366666666666667	0.230769230769231	2.42857142857143	1.875	0.1875	0.65625	2.96428571428571	0.25	0.25	3.5	3.3125	0.318181818181818	2.57142857142857	0.441176470588235	0.166666666666667	4.5	3.4	1.63333333333333	2.11764705882353	0	0.533333333333333	0.5	0.178571428571429	1.875	11.5833333333333	0.0714285714285714	0.892857142857143	1.35294117647059	1.25	0.458333333333333	0.588235294117647	0
M00459	160.266666666667	503.166666666667	652.066666666667	66.0769230769231	760.428571428571	263	256.25	338.375	326	384.875	372.5	779.1	436.375	133.636363636364	332.571428571429	18.2941176470588	175.2	233.416666666667	73.8	221.266666666667	231.529411764706	105.1875	232.866666666667	560.647058823529	2985.71428571429	579.166666666667	448	304.928571428571	939.142857142857	89	211.666666666667	145	96.7647058823529	9
M00460	0.1	0.166666666666667	0.366666666666667	0.615384615384615	3.35714285714286	0.59375	0.125	0.03125	0.357142857142857	1.59375	0.5625	0.8	0.78125	0.0909090909090909	0.178571428571429	1.02941176470588	0.133333333333333	0.291666666666667	0.433333333333333	0.733333333333333	0.0588235294117647	0.1875	0.433333333333333	0.176470588235294	0.178571428571429	2.54166666666667	0.25	0.535714285714286	0.571428571428571	0.823529411764706	0.208333333333333	0.0833333333333333	0.117647058823529	0.214285714285714
M00461	10.8	2.33333333333333	13.2	21.4615384615385	7.14285714285714	3.03125	2.75	1.25	2.53571428571429	7.90625	5.6875	5.7	9.15625	7	22.6428571428571	8.61764705882353	4.13333333333333	10.5833333333333	4.5	5.4	4.41176470588235	1.5	6.23333333333333	2.5	2.39285714285714	4.16666666666667	52.3333333333333	1.75	12.9285714285714	4.76470588235294	8.08333333333333	11.6666666666667	4.94117647058824	1.53571428571429
M00465	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00466	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00467	0	0.1666665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00468	0.0333333333333333	0	0	0	0.428571428571429	0.03125	0	0.0625	0.392857142857143	0.0625	0.03125	0.05	0.03125	0	0	0	0	0.0833333333333333	0.0666666666666667	0	0	0	0.0333333333333333	0	0	0.0416666666666667	0.0833333333333333	0	0	0	0.208333333333333	0.0416666666666667	0	0
M00469	0	0	0	0.0384615384615385	0	0.0625	0	0	0	0	0	0	0	0	0	0	0	0.0416666666666667	0	0.133333333333333	0.794117647058823	0	0	0	0	0	0.0833333333333333	0.0357142857142857	0.142857142857143	0	0.0416666666666667	0	0	0
M00470	0.0333333333333333	0	0	0.0384615384615385	0	0.03125	0	0.03125	0	0	0.03125	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00471	1.53333333333333	0.0416666666666667	0.633333333333333	5.46153846153846	2	1.65625	1.25	0.6875	0.214285714285714	0	0.28125	3.25	0.03125	0.863636363636364	0.464285714285714	0.235294117647059	0.3	0.458333333333333	0	0.3	0.117647058823529	0.125	0.166666666666667	0.323529411764706	1.28571428571429	0.75	5.41666666666667	0.5	0.178571428571429	0.323529411764706	0.25	15.25	0.558823529411765	0
M00472	0.4	0	2.6	1.46153846153846	0.714285714285714	2.5	0.625	0.09375	0.142857142857143	0.0625	0.125	0.8	0.03125	0.181818181818182	0.0714285714285714	0.0588235294117647	0.133333333333333	0.166666666666667	0.833333333333333	0	0	0.03125	0.133333333333333	0.0588235294117647	0.0357142857142857	0.125	7.25	0.0357142857142857	0	0	0.208333333333333	4.66666666666667	0.823529411764706	0.107142857142857
M00473	0.966666666666667	0	0.1	2.15384615384615	0.285714285714286	0.125	0.875	0.5	0	0.03125	0	0	0	0	0.0357142857142857	0.117647058823529	0	0	0.1	0	0	0	0	0	0.428571428571429	0.375	0.25	0	0	0	0.0416666666666667	4.83333333333333	0.235294117647059	0
M00474	1.6	0.08333325	1.51111086666667	8.23076915384615	2.47619057142857	1.1875	1.8749999375	1	0.1190475	0.08333325	0.416666625	4.7333333	0.0208333125	0.909090909090909	0.333333285714286	0.176470588235294	0.288888866666667	0.08333325	0	0.0444444	0.0196078235294118	0.1875	0.0666666	0.196078411764706	1.28571435714286	0.694444416666667	0.6111105	0.761904857142857	0.0238095	0	0.3055555	23.3888886666667	1.33333329411765	0.047619
M00475	1.13333333333333	0.0416666666666667	1.76666666666667	5.76923076923077	0.642857142857143	0.625	1.34375	0.90625	0.214285714285714	0.1875	0.3125	3.2	0.3125	0.636363636363636	0.285714285714286	0.352941176470588	0.166666666666667	0.166666666666667	0.0333333333333333	0.233333333333333	0	0.1875	0	0.176470588235294	0.785714285714286	0.666666666666667	1.41666666666667	1.35714285714286	0.0357142857142857	0	0.208333333333333	17.7083333333333	0.764705882352941	0.0714285714285714
M00476	0.266666666666667	0.0833333333333333	0	0.153846153846154	3.42857142857143	1.34375	0	0.5	2.35714285714286	0.25	0.125	0.6	0.1875	0.818181818181818	0.0714285714285714	0	0	2.5	0.2	0.4	0.529411764705882	0	0	1.23529411764706	0	0.916666666666667	0	0	0	0	1.29166666666667	0.25	0.0588235294117647	0
M00477	0	0.208333333333333	1.26666666666667	0.192307692307692	1.21428571428571	0.25	0.0625	0.15625	0	0	0	0.1	0.03125	0	0	0.0294117647058824	0.0666666666666667	0.5	0	0	0	0.03125	0.1	0	0.75	0.0833333333333333	0	0.857142857142857	0	0	0.0833333333333333	2.33333333333333	0.235294117647059	0
M00478	1960.46666666667	1517.04166666667	1598.36666666667	4158.5	3836.07142857143	1814.34375	1745.625	1349.875	2422.35714285714	1436.90625	1540.25	1542.25	1137.34375	2929.45454545455	1377.60714285714	229.088235294118	2870.1	820.125	1413.53333333333	1070.76666666667	999.058823529412	348.125	1891.3	1261.61764705882	1265.35714285714	8130.95833333333	10365.4166666667	1834.35714285714	1694.85714285714	2038.88235294118	3408.375	1924.95833333333	3323.5	1200.14285714286
M00479	17.7	2.41666666666667	21.8666666666667	29.1538461538462	14.8571428571429	4.0625	4.59375	2.03125	3.21428571428571	10.15625	7.78125	7.75	10.8125	8.72727272727273	41	10.1764705882353	7.6	11.2083333333333	6.5	8.73333333333333	4.14705882352941	1.84375	7.3	3.85294117647059	4.07142857142857	2	94.3333333333333	1.89285714285714	23.1428571428571	5.32352941176471	11.3333333333333	17.5833333333333	9.02941176470588	0.642857142857143
M00480	0	0	0	0	0	0	0	0	0	0	0.125	0.1	0	0	0	0.235294117647059	0	0	0.133333333333333	0	0	0	0.133333333333333	0	0	0	0.333333333333333	0	0	0	0.333333333333333	0	0.0588235294117647	0
M00481	289.266666666667	23.2916666666667	141.133333333333	23.9615384615385	30.0714285714286	7.15625	20.96875	6.65625	4.28571428571429	0.8125	1.8125	3.7	10.59375	8.45454545454546	26.3214285714286	47.8823529411765	8.13333333333333	14.4583333333333	7.4	7.43333333333333	1.29411764705882	3	51.7333333333333	4.26470588235294	20.7142857142857	6.75	2569.58333333333	9.39285714285714	20.1071428571429	4.47058823529412	3.08333333333333	55.5833333333333	42.5	2.39285714285714
M00483	56.7333333333333	41.4166666666667	33.4	86.3076923076923	51.4285714285714	26.5	5.53125	15.78125	25.7142857142857	14.78125	28.6875	25.2	12.125	120.5	31.6071428571429	7.05882352941176	44.3666666666667	20.75	13.3333333333333	28.7333333333333	21.6470588235294	44.5625	22.8	29.1470588235294	27.5	701.75	98.6666666666667	11.6428571428571	74.3214285714286	59.4117647058824	175.125	24.7916666666667	10.7941176470588	2.89285714285714
M00484	0.266666666666667	0.166666666666667	0.133333333333333	0	0	0	0	0	1.28571428571429	0	0	1	0.125	0.363636363636364	0.285714285714286	0	0	3.5	0.533333333333333	0	1.88235294117647	0	0	0	0.142857142857143	1.16666666666667	2	0	1.71428571428571	0	0.166666666666667	0.166666666666667	0	0
M00485	615.294769666667	573.5946645	591.1138668	1491.14199146154	1666.54935385714	686.3745514375	540.588745125	699.3302579375	1203.46863471429	517.2408164375	549.4014286875	816.4563264	502.1427983125	944.479575	534.775253857143	73.4957248235294	953.6466654	470.0948885	539.9520628	445.1331764	361.285353	107.196321375	558.904203	560.142297	607.601433214286	3132.19924875	6198.476117	619.121829857143	628.652432571429	591.612853764706	1443.96357575	744.916233583333	1445.73890182353	343.581289071429
M00486	1.06666666666667	0.208333333333333	0.6	6.11538461538461	0	4.375	1.25	0.15625	0.285714285714286	0.4375	1.0625	14.8	0	1.63636363636364	0.142857142857143	0.0294117647058824	1.83333333333333	0.0833333333333333	0.133333333333333	0.133333333333333	0	0.75	0	0.117647058823529	0.142857142857143	0.666666666666667	0.666666666666667	0.0357142857142857	0	0	0.583333333333333	16.3333333333333	0.470588235294118	0
M00487	0	0	0.133333333333333	0.0384615384615385	0	0	0	0	0.142857142857143	0	0	0	0	0	0.178571428571429	0	0	0	1.03333333333333	0	0.705882352941177	0	0	0	0	0.0416666666666667	1	0	0.178571428571429	0	0	0.166666666666667	0.0588235294117647	0
M00488	1.06666666666667	0.0833333333333333	0.3	5.84615384615385	0	1.53125	1.375	0.625	0.178571428571429	0.21875	0.65625	8.9	0	1.18181818181818	0.142857142857143	0.117647058823529	3.53333333333333	0.0416666666666667	0.0666666666666667	0.0666666666666667	0	0.4375	0	0.117647058823529	0.571428571428571	0.791666666666667	0.75	0.0357142857142857	0.0357142857142857	0	0.375	16.5416666666667	0.470588235294118	0
M00489	1.03333333333333	0.458333333333333	0.866666666666667	0.653846153846154	6.21428571428571	1.84375	0	0.75	3.92857142857143	2.125	0.78125	0.55	4.65625	0.863636363636364	2.46428571428571	0.0294117647058824	1.36666666666667	1.625	0.966666666666667	2.36666666666667	2.38235294117647	0.15625	1.06666666666667	1.17647058823529	0.178571428571429	5.66666666666667	10.6666666666667	2.07142857142857	1.57142857142857	1.67647058823529	1.5	1.41666666666667	0.529411764705882	0
M00490	2.83333333333333	1.58333333333333	3.13333333333333	1.11538461538462	15.7142857142857	1.78125	0.125	2.5625	8.85714285714286	8.5	2.5	3	19.5625	3.45454545454545	3.92857142857143	0.117647058823529	4.8	4.20833333333333	3.56666666666667	6.66666666666667	6.70588235294118	0.625	3.06666666666667	4.17647058823529	0.142857142857143	15.2916666666667	10.3333333333333	8.28571428571429	6.35714285714286	2.79411764705882	4.08333333333333	4.33333333333333	1.76470588235294	0
M00491	22750.9733333333	20749.15	26870.4	47643.6	46390.1142857143	25417.95	23141.6	24974.6375	27257.6	24356.625	29359.2625	18462.98	15942.025	45477	15349.8142857143	3992.95294117647	29249.2	10451.9166666667	23188.56	14160.4666666667	11665.9647058824	4902.3375	22342.2133333333	17910.5647058824	21389.8857142857	74763.9333333333	104051.6	23640.1142857143	28041.3428571429	18465.2235294118	34702.65	35798.4166666667	35228.3882352941	12098.7
M00492	85.6333333333333	112.916666666667	201.3	4.5	155.642857142857	77.5625	20.71875	203.375	421.357142857143	138.75	97.65625	162.6	257.25	117.545454545455	304.607142857143	1.73529411764706	111.466666666667	157	82.0333333333333	73.2	101.088235294118	1.90625	8.06666666666667	79.1764705882353	42.0714285714286	656.666666666667	371.166666666667	145.571428571429	374.071428571429	127.352941176471	314.333333333333	17.3333333333333	10.8235294117647	1.75
M00493	2.4	0	3.73333333333333	0.307692307692308	2.28571428571429	0.5	0.5	0	1.42857142857143	0.125	0.5	0.2	0.3125	0.727272727272727	0.714285714285714	0.352941176470588	0.166666666666667	0.166666666666667	0.133333333333333	0	0	0.125	0.933333333333333	0.352941176470588	0.178571428571429	1.33333333333333	2	1.60714285714286	0.142857142857143	0.117647058823529	0	3.83333333333333	3.05882352941176	0
M00495	9.13333333333333	18.0833333333333	43.6	72.8461538461538	6.42857142857143	8.25	8.03125	10.125	16.7142857142857	25.8125	3.625	21.9	45.75	7.81818181818182	11	6.94117647058824	85.5333333333333	19.8333333333333	25.1333333333333	4.43333333333333	19.2352941176471	2.53125	6.8	32	10.9285714285714	31.25	55	61.7142857142857	178.928571428571	10.1764705882353	43.0833333333333	16	80.1764705882353	0.285714285714286
M00497	1.8	1.66666666666667	2.36666666666667	6.42307692307692	3.14285714285714	5.125	1.375	1.3125	1.25	0.03125	0.625	5.5	4.4375	3.45454545454545	0.428571428571429	0.382352941176471	0.3	1.83333333333333	0.266666666666667	0.133333333333333	1.29411764705882	0.25	0.1	0.147058823529412	2.71428571428571	1	5.16666666666667	1.57142857142857	2.03571428571429	0.0294117647058824	0.458333333333333	17.9166666666667	4.41176470588235	0
M00498	0.0666666666666667	1.29166666666667	0.0333333333333333	0	0.571428571428571	0.71875	0	0.375	6.35714285714286	0.03125	0.25	3.9	4.25	1.68181818181818	0.392857142857143	0	1.2	1.625	0.0666666666666667	0	3	0	0	0.0882352941176471	2.85714285714286	0.0416666666666667	0	0.0714285714285714	2.21428571428571	0	0.291666666666667	0.875	3.67647058823529	0
M00499	15726.9333333333	19211.25	7272.23333333333	1481.5	11773.0714285714	17688.15625	2564.21875	3082.78125	50637.3928571429	12705.65625	4708.25	17653.45	15311.8125	25699.5909090909	7373.25	1800.17647058824	3457.66666666667	73036.5	8278.13333333333	35963.6333333333	6472.64705882353	9083.96875	7280.66666666667	11141.2058823529	10179.8571428571	27896.5416666667	11852.9166666667	1105.78571428571	25160.4642857143	13938.7941176471	38890.25	2331.5	5958.44117647059	618.607142857143
M00500	0.0666666666666667	0.625	0	0.538461538461538	1.71428571428571	1.125	0.28125	0.84375	2.28571428571429	0	0.09375	1.55	1.1875	0.363636363636364	0.571428571428571	0.147058823529412	0.233333333333333	1.04166666666667	0.166666666666667	0.233333333333333	0.117647058823529	0	0	0.117647058823529	0.714285714285714	2.45833333333333	2	0.142857142857143	0.142857142857143	0.0294117647058824	0.625	2.58333333333333	0.882352941176471	0
M00501	2.33333333333333	0	3.13333333333333	0.307692307692308	1.85714285714286	0.5	0.5	0	1.42857142857143	0.125	0.5	0.25	0.40625	0.545454545454545	0.714285714285714	0.352941176470588	1.83333333333333	0.0833333333333333	0.133333333333333	0	0	0	0.733333333333333	0.352941176470588	0.142857142857143	1.41666666666667	2.16666666666667	1.57142857142857	0.142857142857143	0.117647058823529	0	3.83333333333333	2.97058823529412	0
M00502	0.6	0.291666666666667	0.9	3.23076923076923	2.42857142857143	6.21875	0.8125	0.75	0.142857142857143	0.21875	0.5	3.8	0.03125	1	0.0357142857142857	0.117647058823529	3.56666666666667	0.541666666666667	0.0666666666666667	0.0666666666666667	0	0.34375	0.1	0.0588235294117647	0.571428571428571	0.625	3	0.142857142857143	0	0	0.25	10.625	0.264705882352941	0
M00503	0.133333333333333	0	0.133333333333333	0	0	3.875	0.125	0.125	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33333333333333	0	0	0	0.166666666666667	0.166666666666667	0	0
M00504	0.2	0.25	0.833333333333333	0	1.71428571428571	0	0	0	0.571428571428571	0	0	1.2	1.5625	1.18181818181818	0	0.470588235294118	0.266666666666667	0.333333333333333	0	0	0.117647058823529	0.125	0	0	0.571428571428571	0	0.5	1.28571428571429	0.142857142857143	0	0.666666666666667	0	0.588235294117647	0
M00505	58	0.0416666666666667	0.5	0	3.42857142857143	0.03125	0	0.0625	0	0	0	0	0	0	0	0.235294117647059	1.06666666666667	0.416666666666667	0.0333333333333333	0.0333333333333333	0.205882352941176	0	0	0	0.214285714285714	0.125	0	0.142857142857143	1.07142857142857	0	0	9.08333333333333	0	0
M00506	12122.7066666667	9917.63333333333	9980.34666666667	26214.8307692308	22412.6	8146.175	11187.3	8182.8	12951.8714285714	8484.45	9870.15	9186.16	7173.2125	19081.7272727273	6609.18571428571	1478.07058823529	17399.5466666667	5815.25	7974.30666666667	6161.28	6376.38823529412	2243.95	11138.9333333333	7916.42352941177	8020.02857142857	35747.6666666667	47430.2666666667	11387.9428571429	10953.8714285714	10409.8352941176	16676.6666666667	12044.9833333333	20213.3058823529	7682.17142857143
M00507	0.493333333333333	0.2	3.08	0.292307692307692	3.48571428571429	0.175	0	0.05	0.228571428571429	0.05	0	0.58	0.2125	0.981818181818182	0	0.576470588235294	0.173333333333333	0.266666666666667	0	0	0.564705882352941	0.2	0.36	0.141176470588235	0.728571428571429	1.06666666666667	1.3	2.92857142857143	0.342857142857143	0.188235294117647	0.0666666666666667	4.48333333333333	0.352941176470588	0
M00509	0.2	0.111111166666667	0.777777866666667	0	1.71428571428571	0	0	0	0	0.041666625	0	0	0.0208333125	0	0	0.352941176470588	0	0	0	0	0	0	0	0	0.214285714285714	0	0	0.214285714285714	0	0	0	0	0	0
M00511	0.0222222666666667	0.541666333333333	0	0	0.571428571428571	0.760416375	0	0.20833325	3.77380757142857	0.0104166875	0.25	2.4333327	2.1145824375	0.803030181818182	0.547619142857143	0	0	1.56944416666667	0	0.0111111333333333	1.89215682352941	0	0.0222222666666667	0.00980394117647059	1.36904742857143	0.0833333333333333	0.611110833333333	0	2.23809528571429	0.0686275882352941	0.291666583333333	0	3.99999988235294	0
M00512	0	0.388888666666667	0	0	0.857142857142857	0.8125000625	0	0.33333325	1.95238028571429	0	0.375	2.8999998	4.187500125	1.72727254545455	0.595238	0	0	1.30555558333333	0	0	1.70588211764706	0.0208333125	0	0	1.30952364285714	0.111111166666667	0	0	3.21428578571429	0	0.472222333333333	0	5.58823523529412	0
M00513	0	0	0	0	0	0	0	0	0	0.03125	0	0	0.015625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00514	0.3	0	1.66666666666667	0.461538461538462	0.285714285714286	4.125	0.3125	0.84375	0.107142857142857	0	0.15625	0.05	0	0.181818181818182	0.428571428571429	0.294117647058824	0.266666666666667	0	0.333333333333333	0	0	0	0.0333333333333333	0.0294117647058824	0.642857142857143	0.458333333333333	7.08333333333333	0	0	0	0	3.16666666666667	0.588235294117647	0.107142857142857
M00515	0.0333333333333333	0.291666666666667	0.766666666666667	0.0384615384615385	0	0	0	0.125	0.0714285714285714	0	0	0.05	0.9375	0.818181818181818	0	0.235294117647059	0.3	0.375	0.0666666666666667	0.133333333333333	0.0588235294117647	0.125	0	0	0.357142857142857	0.666666666666667	0.333333333333333	1.03571428571429	0	0	0	0	0	0
M00517	0.266666666666667	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0357142857142857	0	0.666666666666667	0	0	0	0	0	0.235294117647059	0
M00518	6	2.66666666666667	5.86666666666667	2.53846153846154	31.4285714285714	4	0	4.375	17.8571428571429	17.25	5.125	4	37	6.90909090909091	8	0.117647058823529	9.6	7.16666666666667	3.2	12.6666666666667	12.4117647058824	1.25	6.4	7.76470588235294	0.285714285714286	29.1666666666667	22.6666666666667	16.5714285714286	12.7142857142857	6.23529411764706	8.25	8.33333333333333	3.64705882352941	0
M00519	18155.0666666667	16762.25	17648.6	42421	33406.8571428571	14439.6875	18618.625	14689.3125	20000.1428571429	15851.4375	17806.1875	13833.9	11202.6875	31172	10791.6428571429	2635.41176470588	28015.4666666667	8005	14274.4666666667	10615.0666666667	9897.88235294118	3816.9375	18443.0666666667	14122.5294117647	14651.4285714286	58680.6666666667	72919.8333333333	19995.2142857143	20643.2142857143	16981.1176470588	28352	20496.25	28728.3529411765	12044.7142857143
M00520	0	0.416666666666667	0	0	0.571428571428571	0.15625	0	0.28125	0.785714285714286	0	0.25	1.4	1.875	1.27272727272727	0.0714285714285714	0	0	0.5	0	0	0.382352941176471	0	0	0	0.821428571428571	0.0416666666666667	0	0	0.678571428571429	0	0.25	0	1.73529411764706	0
